F60,RA,DEC,F100,RA.1,DEC.1,F90,RA.2,DEC.2,F140,RA.3,DEC.3
2.683463097,68.33646836,42.3236596,13.48005199,68.33646836,42.3236596,9.621029854,68.33646836,42.3236596,27.91437531,68.33646836,42.3236596
2.750146389,68.31618548,42.32350944,13.79992485,68.31618548,42.32350944,9.565067291,68.31618548,42.32350944,30.40636253,68.31618548,42.32350944
2.750146389,68.29590282,42.3233557,13.79992485,68.29590282,42.3233557,8.573046684,68.29590282,42.3233557,30.15145683,68.29590282,42.3233557
2.765870571,68.27562038,42.3231984,13.60644531,68.27562038,42.3231984,9.119749069,68.27562038,42.3231984,28.24504662,68.27562038,42.3231984
2.765870571,68.25533817,42.32303752,13.60644531,68.25533817,42.32303752,10.10221481,68.25533817,42.32303752,32.71078873,68.25533817,42.32303752
2.763420105,68.23505619,42.32287306,13.71712303,68.23505619,42.32287306,9.960506439,68.23505619,42.32287306,32.22130585,68.23505619,42.32287306
2.785193443,68.21477444,42.32270504,13.70896053,68.21477444,42.32270504,9.882756233,68.21477444,42.32270504,32.29335403,68.21477444,42.32270504
2.785193443,68.19449294,42.32253344,13.70896053,68.19449294,42.32253344,9.125275612,68.19449294,42.32253344,30.33065414,68.19449294,42.32253344
2.863225222,68.17421168,42.32235827,13.58592701,68.17421168,42.32235827,8.414234161,68.17421168,42.32235827,30.79018021,68.17421168,42.32235827
2.721440077,70.18221904,42.30736291,13.55897331,70.18221904,42.30736291,9.079802513,70.18221904,42.30736291,32.34313583,70.18221904,42.30736291
2.696124315,70.16194255,42.30753799,13.5284214,70.16194255,42.30753799,9.556732178,70.16194255,42.30753799,34.35222626,70.16194255,42.30753799
2.696124315,70.14166581,42.3077095,13.5284214,70.14166581,42.3077095,10.27173805,70.14166581,42.3077095,32.92345047,70.14166581,42.3077095
2.708529472,70.12138883,42.30787744,13.32464886,70.12138883,42.30787744,9.628651619,70.12138883,42.30787744,32.84605026,70.12138883,42.30787744
2.855470181,70.10111161,42.30804181,13.2661314,70.10111161,42.30804181,10.0236454,70.10111161,42.30804181,34.50341415,70.10111161,42.30804181
2.855470181,70.08083416,42.3082026,13.2661314,70.08083416,42.3082026,9.822803497,70.08083416,42.3082026,35.8870163,70.08083416,42.3082026
2.888372183,70.06055648,42.30835983,13.41816902,70.06055648,42.30835983,9.938326836,70.06055648,42.30835983,34.5945549,70.06055648,42.30835983
2.865341425,70.04027859,42.30851348,13.61392498,70.04027859,42.30851348,10.58978748,70.04027859,42.30851348,35.50478745,70.04027859,42.30851348
2.926551104,70.02000048,42.30866356,13.81843185,70.02000048,42.30866356,10.10857487,70.02000048,42.30866356,35.12054443,70.02000048,42.30866356
2.978435993,69.99972215,42.30881007,14.06064129,69.99972215,42.30881007,9.561569214,69.99972215,42.30881007,34.60558701,69.99972215,42.30881007
2.978435993,69.97944362,42.30895301,14.06064129,69.97944362,42.30895301,9.474554062,69.97944362,42.30895301,35.33350372,69.97944362,42.30895301
3.119606733,69.95916489,42.30909238,14.32046795,69.95916489,42.30909238,9.61220932,69.95916489,42.30909238,34.99481964,69.95916489,42.30909238
3.16815877,69.93888597,42.30922817,14.52368164,69.93888597,42.30922817,9.292654991,69.93888597,42.30922817,35.4377594,69.93888597,42.30922817
3.16815877,69.91860685,42.30936039,14.52368164,69.91860685,42.30936039,9.312096596,69.91860685,42.30936039,37.59697342,69.91860685,42.30936039
3.20563364,69.89832755,42.30948904,15.14627171,69.89832755,42.30948904,9.66283226,69.89832755,42.30948904,37.90646362,69.89832755,42.30948904
3.20563364,69.87804807,42.30961412,15.14627171,69.87804807,42.30961412,10.73159313,69.87804807,42.30961412,38.58107376,69.87804807,42.30961412
3.214178085,69.85776841,42.30973563,15.49611568,69.85776841,42.30973563,11.79391956,69.85776841,42.30973563,37.73266983,69.85776841,42.30973563
3.190705776,69.83748859,42.30985356,15.50446415,69.83748859,42.30985356,10.99879551,69.83748859,42.30985356,37.79007721,69.83748859,42.30985356
3.190705776,69.81720859,42.30996792,15.50446415,69.81720859,42.30996792,10.12375164,69.81720859,42.30996792,36.13306808,69.81720859,42.30996792
3.088409424,69.79692844,42.3100787,15.30364799,69.79692844,42.3100787,10.44172287,69.79692844,42.3100787,37.50111771,69.79692844,42.3100787
3.088409424,69.77664813,42.31018592,15.30364799,69.77664813,42.31018592,10.49325943,69.77664813,42.31018592,38.53069305,69.77664813,42.31018592
2.953837156,69.75636768,42.31028956,14.87871933,69.75636768,42.31028956,10.70174408,69.75636768,42.31028956,38.63399887,69.75636768,42.31028956
2.866628885,69.73608707,42.31038962,14.35491371,69.73608707,42.31038962,10.70574379,69.73608707,42.31038962,36.32465363,69.73608707,42.31038962
2.866628885,69.71580633,42.31048612,14.35491371,69.71580633,42.31048612,10.18867397,69.71580633,42.31048612,36.62191772,69.71580633,42.31048612
2.774228811,69.69552546,42.31057904,13.74018192,69.69552546,42.31057904,10.27290058,69.69552546,42.31057904,36.4671936,69.69552546,42.31057904
2.774228811,69.67524445,42.31066839,13.74018192,69.67524445,42.31066839,9.904026985,69.67524445,42.31066839,35.81013489,69.67524445,42.31066839
2.734696388,69.65496332,42.31075416,13.35831547,69.65496332,42.31075416,9.817415237,69.65496332,42.31075416,33.72949982,69.65496332,42.31075416
2.665396214,69.63468207,42.31083636,13.03290081,69.63468207,42.31083636,9.851193428,69.63468207,42.31083636,33.64380646,69.63468207,42.31083636
2.665396214,69.6144007,42.31091499,13.03290081,69.6144007,42.31091499,8.595592499,69.6144007,42.31091499,34.21668625,69.6144007,42.31091499
2.624259472,69.59411923,42.31099004,12.83493805,69.59411923,42.31099004,9.561638832,69.59411923,42.31099004,33.93755722,69.59411923,42.31099004
2.624259472,69.57383765,42.31106153,12.83493805,69.57383765,42.31106153,9.166467667,69.57383765,42.31106153,34.81009293,69.57383765,42.31106153
2.591663599,69.55355598,42.31112943,12.60557079,69.55355598,42.31112943,9.287278175,69.55355598,42.31112943,34.1258049,69.55355598,42.31112943
2.673868656,69.5332742,42.31119376,12.65203667,69.5332742,42.31119376,8.922426224,69.5332742,42.31119376,32.9882431,69.5332742,42.31119376
2.673868656,69.51299234,42.31125452,12.65203667,69.51299234,42.31125452,9.078330994,69.51299234,42.31125452,33.54668808,69.51299234,42.31125452
2.755954027,69.4927104,42.31131171,12.74167156,69.4927104,42.31131171,8.401724815,69.4927104,42.31131171,33.93509674,69.4927104,42.31131171
2.755954027,69.47242838,42.31136532,12.74167156,69.47242838,42.31136532,8.823177338,69.47242838,42.31136532,34.37575912,69.47242838,42.31136532
2.799068689,69.45214628,42.31141536,13.19531536,69.45214628,42.31141536,9.228012085,69.45214628,42.31141536,32.84645462,69.45214628,42.31141536
2.800477028,69.43186412,42.31146182,13.32851505,69.43186412,42.31146182,9.244978905,69.43186412,42.31146182,34.55211258,69.43186412,42.31146182
2.800477028,69.41158189,42.31150471,13.32851505,69.41158189,42.31150471,9.337060928,69.41158189,42.31150471,37.02588654,69.41158189,42.31150471
2.873580933,69.3912996,42.31154403,13.3856144,69.3912996,42.31154403,9.045115471,69.3912996,42.31154403,35.58463669,69.3912996,42.31154403
2.873580933,69.37101726,42.31157977,13.3856144,69.37101726,42.31157977,9.982177734,69.37101726,42.31157977,34.77996445,69.37101726,42.31157977
2.862201214,69.35073487,42.31161194,13.46147728,69.35073487,42.31161194,10.0209589,69.35073487,42.31161194,35.02170563,69.35073487,42.31161194
2.89670229,69.33045244,42.31164053,13.84023857,69.33045244,42.31164053,10.13177967,69.33045244,42.31164053,36.27925873,69.33045244,42.31164053
2.89670229,69.31016997,42.31166555,13.84023857,69.31016997,42.31166555,10.23444557,69.31016997,42.31166555,35.4728508,69.31016997,42.31166555
2.897885323,69.28988746,42.31168699,14.05634785,69.28988746,42.31168699,9.913805962,69.28988746,42.31168699,34.12693787,69.28988746,42.31168699
2.874417305,69.26960493,42.31170487,14.00423622,69.26960493,42.31170487,10.51926899,69.26960493,42.31170487,34.49404526,69.26960493,42.31170487
2.887526751,69.24932238,42.31171916,13.94968033,69.24932238,42.31171916,9.842094421,69.24932238,42.31171916,33.38458252,69.24932238,42.31171916
2.854614735,69.22903981,42.31172988,13.94221687,69.22903981,42.31172988,9.938735962,69.22903981,42.31172988,34.35627365,69.22903981,42.31172988
2.854614735,69.20875722,42.31173703,13.94221687,69.20875722,42.31173703,10.56413746,69.20875722,42.31173703,35.29214859,69.20875722,42.31173703
2.921631098,69.18847463,42.31174061,14.17240429,69.18847463,42.31174061,10.29008579,69.18847463,42.31174061,33.33963394,69.18847463,42.31174061
2.921631098,69.16819204,42.31174061,14.17240429,69.16819204,42.31174061,10.73763371,69.16819204,42.31174061,34.31759262,69.16819204,42.31174061
3.040696383,69.14790944,42.31173703,13.96525574,69.14790944,42.31173703,11.32865906,69.14790944,42.31173703,35.34502411,69.14790944,42.31173703
2.921865463,69.12762686,42.31172988,14.06442642,69.12762686,42.31172988,10.72950268,69.12762686,42.31172988,34.64825821,69.12762686,42.31172988
2.921865463,69.10734429,42.31171916,14.06442642,69.10734429,42.31171916,10.29314423,69.10734429,42.31171916,37.12145233,69.10734429,42.31171916
2.841871977,69.08706173,42.31170487,13.88375092,69.08706173,42.31170487,9.890773773,69.08706173,42.31170487,34.0618782,69.08706173,42.31170487
2.841871977,69.0667792,42.31168699,13.88375092,69.0667792,42.31168699,10.32008839,69.0667792,42.31168699,34.33317184,69.0667792,42.31168699
2.794952154,69.0464967,42.31166555,13.48166561,69.0464967,42.31166555,9.861639977,69.0464967,42.31166555,33.65355682,69.0464967,42.31166555
2.749263287,69.02621423,42.31164053,13.38765907,69.02621423,42.31164053,10.15450001,69.02621423,42.31164053,32.51225281,69.02621423,42.31164053
2.749263287,69.0059318,42.31161194,13.38765907,69.0059318,42.31161194,9.296274185,69.0059318,42.31161194,31.26832581,69.0059318,42.31161194
2.692978382,68.98564941,42.31157977,13.29730701,68.98564941,42.31157977,9.965398788,68.98564941,42.31157977,30.67651367,68.98564941,42.31157977
2.692978382,68.96536707,42.31154403,13.29730701,68.96536707,42.31154403,9.491123199,68.96536707,42.31154403,28.85512161,68.96536707,42.31154403
2.690978527,68.94508478,42.31150471,13.45299339,68.94508478,42.31150471,9.648002625,68.94508478,42.31150471,29.97704887,68.94508478,42.31150471
2.755889416,68.92480255,42.31146182,13.24236202,68.92480255,42.31146182,9.747929573,68.92480255,42.31146182,30.33958054,68.92480255,42.31146182
2.755889416,68.90452039,42.31141536,13.24236202,68.90452039,42.31141536,8.708133698,68.90452039,42.31141536,31.79257584,68.90452039,42.31141536
2.783511877,68.88423829,42.31136532,12.96053505,68.88423829,42.31136532,8.686050415,68.88423829,42.31136532,30.2221489,68.88423829,42.31136532
2.783511877,68.86395627,42.31131171,12.96053505,68.86395627,42.31131171,8.448359489,68.86395627,42.31131171,30.37366867,68.86395627,42.31131171
2.657060623,68.84367432,42.31125452,12.75156879,68.84367432,42.31125452,8.334130287,68.84367432,42.31125452,29.71742058,68.84367432,42.31125452
2.806629181,68.82339246,42.31119376,12.72871208,68.82339246,42.31119376,9.331698418,68.82339246,42.31119376,29.39435387,68.82339246,42.31119376
2.806629181,68.80311069,42.31112943,12.72871208,68.80311069,42.31112943,9.341032028,68.80311069,42.31112943,30.75850296,68.80311069,42.31112943
2.834705353,68.78282901,42.31106153,12.8970747,68.78282901,42.31106153,9.291704178,68.78282901,42.31106153,27.30116081,68.78282901,42.31106153
2.834705353,68.76254744,42.31099004,12.8970747,68.76254744,42.31099004,9.499680519,68.76254744,42.31099004,25.51352692,68.76254744,42.31099004
2.940289259,68.74226596,42.31091499,13.31981182,68.74226596,42.31091499,9.108578682,68.74226596,42.31091499,29.14740372,68.74226596,42.31091499
2.869089603,68.7219846,42.31083636,13.73160648,68.7219846,42.31083636,9.265855789,68.7219846,42.31083636,32.49596024,68.7219846,42.31083636
2.869089603,68.70170335,42.31075416,13.73160648,68.70170335,42.31075416,10.4448185,68.70170335,42.31075416,33.27342224,68.70170335,42.31075416
2.930391788,68.68142222,42.31066839,14.10344601,68.68142222,42.31066839,9.794584274,68.68142222,42.31066839,34.37878799,68.68142222,42.31066839
2.930391788,68.66114121,42.31057904,14.10344601,68.66114121,42.31057904,10.01767731,68.66114121,42.31057904,33.48191833,68.66114121,42.31057904
2.994620085,68.64086033,42.31048612,14.16805077,68.64086033,42.31048612,10.54906082,68.64086033,42.31048612,33.87147522,68.64086033,42.31048612
3.013484478,68.62057959,42.31038962,14.39240456,68.62057959,42.31038962,10.62704468,68.62057959,42.31038962,33.8983078,68.62057959,42.31038962
3.013484478,68.60029899,42.31028956,14.39240456,68.60029899,42.31028956,11.09306908,68.60029899,42.31028956,36.54959488,68.60029899,42.31028956
2.982765913,68.58001853,42.31018592,14.22502899,68.58001853,42.31018592,11.42789364,68.58001853,42.31018592,38.51667404,68.58001853,42.31018592
2.982765913,68.55973822,42.3100787,14.22502899,68.55973822,42.3100787,10.7928381,68.55973822,42.3100787,33.86709213,68.55973822,42.3100787
2.967060089,68.53945807,42.30996792,14.04817963,68.53945807,42.30996792,9.590276718,68.53945807,42.30996792,31.0290184,68.53945807,42.30996792
2.820236444,68.51917808,42.30985356,13.568223,68.51917808,42.30985356,10.20407677,68.51917808,42.30985356,28.32551003,68.51917808,42.30985356
2.820236444,68.49889825,42.30973563,13.568223,68.49889825,42.30973563,9.781666756,68.49889825,42.30973563,29.02502632,68.49889825,42.30973563
2.712317944,68.4786186,42.30961412,13.42338753,68.4786186,42.30961412,9.098949432,68.4786186,42.30961412,33.22470474,68.4786186,42.30961412
2.712317944,68.45833911,42.30948904,13.42338753,68.45833911,42.30948904,8.903718948,68.45833911,42.30948904,28.84537506,68.45833911,42.30948904
2.70284009,68.43805981,42.30936039,13.10076046,68.43805981,42.30936039,8.963317871,68.43805981,42.30936039,29.28696442,68.43805981,42.30936039
2.576930523,68.4177807,42.30922817,13.03647804,68.4177807,42.30922817,8.3462677,68.4177807,42.30922817,30.51165199,68.4177807,42.30922817
2.576930523,68.39750177,42.30909238,13.03647804,68.39750177,42.30909238,9.263542175,68.39750177,42.30909238,30.33200073,68.39750177,42.30909238
2.642043829,68.37722304,42.30895301,13.05356407,68.37722304,42.30895301,8.607985497,68.37722304,42.30895301,30.54635429,68.37722304,42.30895301
2.642043829,68.35694451,42.30881007,13.05356407,68.35694451,42.30881007,9.169656754,68.35694451,42.30881007,28.50182724,68.35694451,42.30881007
2.725082159,68.33666619,42.30866356,13.59281254,68.33666619,42.30866356,9.089556694,68.33666619,42.30866356,29.48417854,68.33666619,42.30866356
2.803450584,68.31638808,42.30851348,13.81296253,68.31638808,42.30851348,9.670521736,68.31638808,42.30851348,32.02384186,68.31638808,42.30851348
2.803450584,68.29611018,42.30835983,13.81296253,68.29611018,42.30835983,9.490530014,68.29611018,42.30835983,31.07844353,68.29611018,42.30835983
2.852086067,68.27583251,42.3082026,13.88714123,68.27583251,42.3082026,9.365973473,68.27583251,42.3082026,33.13725662,68.27583251,42.3082026
2.852086067,68.25555506,42.30804181,13.88714123,68.25555506,42.30804181,9.517503738,68.25555506,42.30804181,33.85515213,68.25555506,42.30804181
2.834479809,68.23527784,42.30787744,14.04911518,68.23527784,42.30787744,9.193879128,68.23527784,42.30787744,30.58782387,68.23527784,42.30787744
2.809170723,68.21500086,42.3077095,14.00456047,68.21500086,42.3077095,9.485938072,68.21500086,42.3077095,32.25877762,68.21500086,42.3077095
2.809170723,68.19472412,42.30753799,14.00456047,68.19472412,42.30753799,9.92751503,68.19472412,42.30753799,32.21123505,68.19472412,42.30753799
2.90680933,68.17444762,42.30736291,14.08830261,68.17444762,42.30736291,10.68127441,68.17444762,42.30736291,34.24216843,68.17444762,42.30736291
2.779261112,70.18198321,42.29236745,13.83873558,70.18198321,42.29236745,9.907263756,70.18198321,42.29236745,35.24596786,70.18198321,42.29236745
2.764569044,70.16171147,42.29254244,13.77782631,70.16171147,42.29254244,10.25488853,70.16171147,42.29254244,34.725914,70.16171147,42.29254244
2.764569044,70.1414395,42.29271386,13.77782631,70.1414395,42.29271386,9.876545906,70.1414395,42.29271386,33.15174103,70.1414395,42.29271386
2.732903242,70.12116728,42.29288172,13.52714634,70.12116728,42.29288172,10.0214901,70.12116728,42.29288172,30.87416649,70.12116728,42.29288172
2.86101532,70.10089482,42.293046,13.51331806,70.10089482,42.293046,10.00074196,70.10089482,42.293046,33.32819366,70.10089482,42.293046
2.86101532,70.08062213,42.29320671,13.51331806,70.08062213,42.29320671,10.41941929,70.08062213,42.29320671,36.33041,70.08062213,42.29320671
2.908223391,70.06034922,42.29336386,13.49617195,70.06034922,42.29336386,10.0487051,70.06034922,42.29336386,34.64634705,70.06034922,42.29336386
2.908223391,70.04007609,42.29351743,13.49617195,70.04007609,42.29351743,10.31758213,70.04007609,42.29351743,35.18737793,70.04007609,42.29351743
2.926551104,70.01980274,42.29366743,13.81843185,70.01980274,42.29366743,10.68624878,70.01980274,42.29366743,35.78123856,70.01980274,42.29366743
2.978435993,69.99952918,42.29381387,14.06064129,69.99952918,42.29381387,10.00692844,69.99952918,42.29381387,34.87746811,69.99952918,42.29381387
2.978435993,69.97925541,42.29395673,14.06064129,69.97925541,42.29395673,8.764141083,69.97925541,42.29395673,34.69084167,69.97925541,42.29395673
3.119606733,69.95898145,42.29409602,14.32046795,69.95898145,42.29409602,9.478404999,69.95898145,42.29409602,35.23923492,69.95898145,42.29409602
3.119606733,69.93870728,42.29423175,14.32046795,69.93870728,42.29423175,10.23325157,69.93870728,42.29423175,35.97398376,69.93870728,42.29423175
